stop_id,bas_road_marking,bench,board_sign,bus,no_objects,rumble_strips,shelter,stop_sign,street_light,trash_bin,zebra_crossing
1001795,0,0,0,1,0,0,1,0,0,0,1
1001797,0,1,0,0,0,0,1,0,0,0,0
1001798,1,1,0,0,0,0,1,0,1,1,0
1001800,0,1,0,2,0,0,1,0,1,1,0
1001801,0,1,0,1,0,0,1,0,0,1,0
1001803,0,0,0,0,1,0,0,0,0,0,0
1001804,0,2,0,0,0,0,0,0,0,1,0
1001805,0,0,0,0,0,0,0,0,2,0,0
1001806,0,1,0,0,0,0,1,0,0,0,0
1001807,0,1,0,0,0,0,1,0,0,1,0
1001808,0,0,0,5,0,0,0,0,1,0,0
1001809,0,2,0,0,0,0,1,0,0,0,0
1001810,0,0,0,0,1,0,0,0,0,0,0
1001816,0,0,0,0,0,0,0,0,1,0,0
1001822,0,0,0,0,1,0,0,0,0,0,0
1001825,0,2,0,0,0,0,1,0,1,0,0
1001827,0,0,0,2,0,0,1,0,1,0,0
1001828,0,0,0,1,0,0,0,1,2,0,0
1001830,0,0,0,2,0,0,1,3,1,0,0
1001831,1,2,0,1,0,0,2,0,0,1,0
1001832,0,1,0,1,0,0,1,0,0,0,0
1001833,0,0,0,0,0,0,1,0,1,0,0
1001834,1,3,0,1,0,0,1,0,0,0,0
1001835,2,4,0,1,0,0,1,0,0,0,0
1001837,0,0,0,0,0,0,0,0,1,0,0
1001838,0,0,0,0,0,0,0,0,2,0,0
1001842,0,1,0,0,0,0,1,0,0,0,0
1001843,0,0,0,0,0,1,0,0,1,0,0
1001844,0,1,0,0,0,0,1,0,0,0,0
1001845,1,1,0,0,0,0,1,0,1,1,0
1001846,0,0,0,0,1,0,0,0,0,0,0
1001847,0,1,0,0,0,0,1,0,0,0,0
1001848,0,2,0,0,0,0,1,1,1,0,0
1001849,0,0,1,0,0,0,0,1,0,0,0
1001851,0,0,1,0,0,1,0,2,2,0,0
1001852,0,0,1,0,0,1,0,1,0,0,0
1001853,1,0,0,0,0,0,0,0,0,0,0
1001858,0,1,0,0,0,0,1,0,0,0,0
1001859,0,0,0,0,0,1,0,0,1,0,0
1001860,0,0,1,0,0,0,0,0,0,0,0
1001861,0,0,0,0,0,1,0,0,3,0,0
1001862,0,0,0,0,0,0,0,0,4,0,0
1001864,0,0,0,0,0,0,0,1,1,0,0
1001865,1,2,0,0,0,0,1,0,1,1,0
1001866,0,0,0,0,0,0,0,0,1,0,0
1001867,0,0,0,0,0,0,0,0,1,0,0
1001868,0,0,0,0,0,1,0,0,0,1,0
1001869,0,0,0,0,0,0,0,0,1,0,0
1001870,0,0,0,0,0,0,0,0,1,0,0
1001872,1,1,0,0,0,0,1,0,0,1,0
1001873,0,0,0,0,1,0,0,0,0,0,0
1001874,0,1,0,0,0,0,1,0,0,0,0
1001875,0,0,0,0,0,0,0,0,2,0,0
1001876,0,0,1,0,0,0,0,1,0,0,0
1001877,0,0,1,0,0,0,0,1,1,0,0
1001878,1,1,0,0,0,1,2,0,0,0,0
1001880,0,0,0,0,0,1,1,0,1,0,0
1001881,2,1,0,0,0,1,1,0,0,0,0
1001882,0,0,1,0,0,0,0,1,1,0,0
1001883,0,0,0,0,0,1,0,0,1,0,0
1001884,1,1,0,0,0,0,1,0,0,0,0
1001892,0,3,0,0,0,0,1,0,2,0,0
1001894,1,1,0,0,0,0,1,0,0,0,0
1001897,0,0,1,0,0,0,1,0,0,0,0
1001898,1,1,0,0,0,0,1,0,0,0,0
1001899,0,1,0,0,0,1,2,0,1,0,0
1001905,0,0,0,0,0,0,1,0,0,1,0
1001906,1,1,1,0,0,0,1,0,1,0,0
1001907,0,2,0,1,0,0,1,0,1,1,0
1001910,0,1,0,0,0,0,1,0,0,0,0
1001911,1,0,0,0,0,0,1,0,0,0,0
1001912,0,0,0,0,1,0,0,0,0,0,0
1001914,0,0,0,0,0,2,0,0,1,0,0
1001916,0,3,0,0,0,0,1,0,0,0,0
1001917,0,0,0,0,0,2,0,0,1,0,0
1001920,0,0,0,0,0,1,0,0,1,0,0
1001921,2,1,0,0,0,0,1,1,0,1,0
1001932,0,0,0,0,0,0,0,0,1,0,0
1001933,0,0,0,0,0,0,1,0,1,0,1
1001938,0,1,0,0,0,0,1,0,1,0,0
1001939,0,0,0,0,1,0,0,0,0,0,0
1001940,0,1,1,0,0,0,1,1,0,1,0
1001942,0,0,1,0,0,0,0,1,1,0,0
1001943,1,2,0,0,0,0,1,0,0,0,0
1001944,0,0,0,0,0,1,0,0,1,1,0
1001945,1,0,0,0,0,0,0,0,0,0,0
1001946,0,0,0,0,0,1,0,0,0,0,0
1001947,0,0,1,0,0,1,0,0,0,0,0
1001948,0,1,0,0,0,0,1,0,1,0,0
1001949,0,0,0,0,0,0,0,0,1,0,0
1001950,0,0,0,0,0,1,0,0,0,0,0
1001955,0,0,0,0,1,0,0,0,0,0,0
1001956,0,0,0,0,0,1,0,0,0,0,0
1001957,1,1,0,0,0,0,1,0,0,0,0
1001958,1,1,0,0,0,0,1,0,0,0,0
1001962,1,1,0,0,0,1,1,0,1,0,0
1001963,0,2,0,0,0,0,1,0,0,1,0
1001965,0,2,0,0,0,0,1,0,2,2,0
1001966,0,2,0,0,0,0,1,0,2,0,0
1001968,1,1,0,0,0,0,2,0,0,0,0
1001971,0,0,0,0,1,0,0,0,0,0,0
1001972,0,0,0,0,1,0,0,0,0,0,0
1001975,0,5,0,1,0,0,0,0,0,3,0
1001978,0,0,0,0,0,0,0,0,1,1,0
1001979,0,2,0,0,0,0,1,0,0,2,0
1001981,1,1,0,0,0,0,1,0,0,0,0
1001982,1,3,0,0,0,0,1,0,0,0,0
1001984,1,2,0,1,0,0,2,0,1,0,0
1001985,0,1,1,0,0,1,1,0,0,0,1
1001986,0,0,1,0,0,0,0,0,0,0,0
1001987,0,0,1,1,0,0,0,0,0,0,0
1001988,0,0,0,0,0,1,0,0,2,0,0
1001989,0,1,0,0,0,0,1,0,0,0,0
1001991,0,0,0,0,0,0,0,0,3,0,1
1001993,1,1,0,0,0,0,1,0,0,0,0
1001994,0,0,1,0,0,0,0,1,0,0,0
1001995,0,0,0,0,0,1,0,0,0,0,0
1001996,0,0,0,0,0,1,0,0,0,0,0
1001998,1,1,0,0,0,0,1,0,0,0,0
1001999,1,0,0,0,0,0,0,1,0,0,0
1002005,0,1,0,0,0,1,1,0,0,0,0
1002006,0,1,0,0,0,0,1,1,0,0,0
1002010,0,1,0,0,0,0,1,0,0,0,0
1002011,0,1,0,0,0,0,1,0,1,0,1
1002012,1,1,1,0,0,0,1,0,0,0,0
1002013,0,0,0,0,0,1,1,0,1,0,2
1002014,0,0,0,1,0,0,0,0,0,0,0
1002016,2,3,0,0,0,0,3,0,0,1,0
1002017,0,0,0,2,0,0,0,0,2,0,0
1002018,0,0,0,0,2,0,0,0,2,0,0
1002020,0,1,0,0,0,0,1,0,2,1,0
1002021,0,0,0,0,2,0,0,0,1,0,0
1002022,3,3,0,0,0,0,3,0,2,0,0
1002023,0,1,0,1,2,0,2,0,0,0,0
1002024,0,1,0,0,1,0,1,0,0,0,0
1002025,0,2,0,0,0,0,2,0,1,0,0
1002026,0,0,0,0,1,0,0,0,3,0,0
1002027,1,0,0,5,0,0,0,0,2,0,0
1002028,1,1,0,0,0,0,2,0,2,0,0
1002029,0,0,0,0,3,0,0,0,0,0,0
1002030,0,0,0,0,3,0,1,0,0,0,0
1002031,0,0,0,0,0,0,0,0,2,0,0
1002032,0,0,0,0,0,1,0,0,0,0,0
1002033,2,2,0,0,0,1,2,0,2,0,1
1002034,0,0,0,0,0,2,0,0,0,0,0
1002035,0,3,0,0,0,2,3,0,3,0,0
1002036,0,1,1,0,1,0,1,1,1,0,0
1002038,0,1,0,0,0,0,1,0,1,0,0
1002041,3,3,0,1,0,0,4,0,2,1,0
1002044,0,0,1,0,0,1,0,1,1,0,0
1002045,0,0,1,0,0,0,1,0,1,0,0
1002046,0,0,0,0,1,0,0,0,3,0,0
1002047,0,0,0,0,2,0,0,0,1,0,0
1002049,0,0,0,0,3,0,0,0,0,1,0
1002052,0,1,0,0,2,0,1,0,1,0,0
1002053,0,0,0,0,1,0,0,0,0,0,5
1002054,0,0,0,1,0,0,0,0,0,0,0
1002059,0,0,0,1,0,0,0,0,0,0,0
1002061,0,0,0,0,0,0,0,0,2,0,0
1002063,0,1,0,0,0,0,1,0,0,0,0
1002064,0,0,0,0,1,0,0,0,0,0,0
1002065,0,1,1,0,0,0,1,0,0,0,0
1002066,0,0,0,0,0,0,0,0,1,0,0
1002067,1,1,1,0,0,0,1,0,1,0,0
1002068,1,0,1,0,0,1,1,1,0,0,0
1002075,1,1,0,0,0,0,1,1,0,0,0
1002077,0,0,1,0,0,0,0,1,0,0,0
1002078,0,0,0,0,0,0,1,0,2,0,0
1002079,0,1,0,0,0,0,1,0,0,0,0
1002080,1,1,0,1,0,0,1,0,0,0,0
1002081,0,0,0,0,0,0,1,0,0,1,1
1002082,0,2,1,0,0,0,1,0,0,0,0
1002083,0,1,0,0,0,0,1,0,0,0,0
1002086,1,1,0,0,0,0,1,0,0,0,0
1002087,0,0,0,0,0,1,0,0,0,0,0
1002088,0,1,0,0,0,0,1,1,0,1,0
1002092,0,1,0,0,0,0,1,0,0,1,0
1002093,0,0,1,0,0,0,0,1,1,2,0
1002097,0,0,1,0,0,0,0,1,0,0,0
1002098,0,0,0,0,0,0,0,1,0,0,0
1002102,1,1,0,0,0,0,1,0,1,0,0
1002103,0,1,0,0,0,0,1,0,0,1,0
1002104,0,0,0,1,0,0,0,0,0,0,0
1002105,0,0,0,0,0,1,0,0,1,0,0
1002106,1,0,0,0,0,0,1,0,0,0,0
1002107,0,1,0,0,0,0,1,0,0,0,0
1002110,0,0,1,0,0,0,0,1,0,0,0
1002111,1,1,0,0,0,0,1,0,0,1,0
1002112,0,0,0,0,0,0,1,0,2,0,0
1002113,0,0,0,0,0,0,0,0,2,0,0
1002114,0,0,0,0,0,0,0,0,3,0,0
1002115,0,0,0,0,0,0,0,0,1,0,0
1002117,0,1,0,0,0,0,1,0,0,0,0
1002118,0,0,0,1,0,1,0,0,0,0,0
1002119,0,1,0,0,0,0,1,0,0,1,0
1002120,2,0,2,0,0,0,2,0,0,0,0
1002121,0,1,0,0,0,0,1,0,1,0,0
1002122,0,0,0,1,0,1,0,0,0,0,0
1002123,1,1,0,0,0,0,1,0,0,0,0
1002125,0,0,0,0,0,0,1,1,0,0,0
1002132,0,0,0,2,0,0,0,0,1,0,0
1002134,0,0,0,0,0,1,1,0,0,1,0
1002139,0,0,0,0,1,0,0,0,0,0,0
1002140,0,0,0,0,0,0,0,0,3,0,0
1002141,0,0,1,0,0,0,0,1,2,0,0
1002142,1,1,0,0,0,1,1,0,0,0,0
1002143,0,1,1,0,0,0,1,0,0,0,0
1002145,0,1,0,0,0,0,1,0,0,0,0
1002146,0,1,0,0,0,0,1,0,0,0,0
1002149,0,1,1,0,0,0,1,0,0,0,0
1002151,0,0,1,0,0,0,0,0,0,0,0
1002152,0,1,1,0,0,0,1,0,0,1,0
1002153,0,0,0,0,1,0,0,0,0,0,0
1002154,0,1,0,0,0,0,1,0,0,0,0
1002155,0,1,1,0,0,0,1,0,1,1,0
1002156,0,1,0,0,0,0,1,0,0,1,0
1002162,0,0,1,0,0,0,0,1,0,0,0
1002163,0,0,0,0,0,0,0,1,0,0,0
1002166,0,2,0,0,0,0,1,0,1,0,0
1002167,1,1,0,0,0,1,1,0,1,1,0
1002170,1,1,0,0,0,0,1,0,0,0,0
1002171,1,1,1,0,0,0,1,1,0,0,0
1002172,1,1,0,0,0,0,1,0,0,0,0
1002175,1,1,1,0,0,0,1,0,0,0,0
1002178,1,0,0,2,0,0,1,1,1,0,0
1002180,0,0,0,0,1,0,0,0,0,0,0
1002185,1,1,0,0,0,0,1,0,1,1,0
1002187,0,0,1,0,0,0,0,1,1,0,0
1002190,1,1,1,0,0,0,1,1,0,0,0
1002191,0,0,0,0,1,0,0,0,0,0,0
1002192,0,0,0,0,0,0,0,0,1,0,0
1002193,0,1,0,0,0,0,1,0,1,0,0
1002194,0,1,1,0,0,0,1,0,0,0,0
1002195,0,0,0,1,0,0,0,0,1,0,0
1002196,0,0,0,0,0,1,0,0,1,0,0
1002198,1,1,0,0,0,0,1,0,2,0,0
1002200,0,0,0,0,0,0,0,0,2,0,0
1002204,1,1,1,0,0,0,0,1,0,1,0
1002205,0,1,2,0,0,0,1,0,1,0,0
1002207,0,0,1,0,0,0,0,1,0,0,0
1002212,1,1,0,0,0,0,1,1,1,0,0
1002213,1,1,0,0,0,0,1,0,1,0,0
1002214,0,1,0,0,0,1,1,1,0,0,0
1002215,1,1,0,0,0,0,1,0,0,1,0
1002216,1,0,0,1,0,0,1,0,0,0,0
1002217,0,0,0,0,0,0,1,0,0,0,0
1002218,0,0,0,0,0,0,0,0,1,0,0
1002219,0,1,0,0,0,0,1,0,0,0,0
1002222,0,0,1,0,0,0,0,1,0,0,0
1002228,0,1,0,0,0,1,1,1,0,0,0
1002229,1,1,1,0,0,0,1,1,1,0,0
1002230,0,1,0,0,0,0,1,0,1,0,0
1002231,0,2,0,0,0,0,1,0,0,0,0
1002232,0,0,0,0,0,1,0,0,0,0,0
1002233,0,0,0,0,0,0,0,0,1,0,0
1002234,1,0,0,0,0,1,1,0,1,1,0
1002235,1,1,0,0,0,0,1,0,1,0,0
1002237,0,0,0,0,1,0,0,0,0,0,0
1002238,1,2,0,0,0,0,1,0,0,0,0
1002241,0,0,0,0,0,0,0,0,3,0,0
1002242,0,0,1,0,0,1,1,1,0,0,0
1002245,0,0,1,0,0,0,0,1,0,0,0
1002247,1,1,0,0,0,1,1,0,0,0,0
1002248,0,1,1,0,0,0,1,1,0,1,0
1002251,1,1,0,0,0,0,1,0,0,0,0
1002252,0,0,0,0,1,0,0,0,0,0,0
1002254,0,1,0,0,0,0,1,0,0,0,0
1002256,0,2,1,0,0,1,1,0,0,0,0
1002257,0,0,0,0,0,1,0,0,0,0,0
1002260,1,1,0,1,0,0,1,0,0,1,0
1002261,1,1,0,0,0,0,1,0,0,1,0
1002263,1,1,0,0,0,0,1,0,1,1,0
1002264,0,0,0,0,0,0,0,0,1,0,0
1002266,1,1,0,0,0,0,1,0,0,1,0
1002267,0,1,0,0,0,0,1,0,0,1,0
1002269,0,0,0,0,0,0,0,0,2,0,0
1002270,0,0,1,0,0,0,0,1,2,1,0
1002272,0,0,0,0,0,0,0,0,1,0,0
1002273,0,0,0,0,0,0,1,0,0,1,0
1002274,0,0,1,0,0,0,0,1,1,1,0
1002275,0,0,1,0,0,0,0,1,0,1,0
1002277,1,0,0,1,0,0,0,0,0,0,0
1002279,1,2,0,0,0,0,1,1,0,0,0
1002280,0,1,0,0,0,0,1,0,0,0,0
1002281,0,0,0,0,0,0,0,0,1,0,0
1002285,0,1,0,0,0,0,1,0,0,0,0
1002286,0,0,0,0,0,0,0,0,1,0,0
1002287,1,1,0,0,0,0,1,0,3,1,0
1002288,0,0,0,0,0,1,0,0,0,0,0
1002289,0,0,1,0,0,0,0,1,1,0,0
1002292,0,0,0,0,0,0,0,0,1,0,0
1002293,0,0,0,0,0,0,0,0,2,0,0
1002295,0,1,0,0,0,1,1,1,0,0,0
1002296,0,0,0,0,0,1,0,0,0,0,0
1002297,0,0,0,0,1,0,0,0,0,0,0
1002299,0,1,1,0,0,0,1,1,0,1,0
1002303,1,0,0,0,0,0,1,0,1,0,0
1002304,0,0,1,0,0,0,0,0,0,0,0
1002305,0,0,2,0,0,0,0,2,0,0,0
1002306,0,1,0,0,0,1,1,0,0,1,0
1002312,0,2,0,0,0,0,1,1,3,0,0
1002313,0,1,0,0,0,0,1,0,0,0,0
1002320,0,0,1,0,0,0,0,1,0,0,0
1002321,0,0,0,0,0,0,0,0,1,0,0
1002323,0,0,0,0,1,0,0,0,0,0,0
1002329,0,1,0,0,0,0,1,0,0,0,0
1002331,1,1,0,0,0,0,1,0,0,0,0
1002332,0,1,0,0,0,0,1,0,0,1,0
1002334,0,1,0,0,0,0,1,0,0,1,0
1002338,1,2,0,0,0,0,1,0,1,1,0
1002339,0,0,1,0,0,0,0,0,0,0,0
1002341,0,0,0,0,0,1,0,0,1,0,0
1002343,0,1,0,0,0,0,1,0,0,0,0
1002346,0,0,1,0,0,0,0,0,0,0,0
1002348,0,1,0,1,0,0,0,0,0,1,0
1002351,0,0,0,0,1,0,0,0,0,0,0
1002355,0,0,0,1,0,0,0,0,0,0,0
1002356,0,1,1,0,0,0,1,1,1,0,0
1002357,0,0,0,0,0,0,0,0,1,0,0
1002359,0,0,0,0,1,0,0,0,0,0,0
1002361,0,0,0,0,0,0,0,0,1,0,0
1002362,0,0,0,0,1,0,0,0,0,0,0
1002363,0,0,0,0,0,1,0,0,1,0,0
1002364,0,1,0,0,0,0,1,0,1,1,0
1002366,0,0,0,0,1,0,0,0,0,0,0
1002367,0,0,0,0,0,0,0,0,2,0,0
1002368,1,0,0,0,0,0,0,0,0,0,0
1002372,0,0,0,0,1,0,0,0,0,0,0
1002373,0,2,0,0,0,0,1,0,2,0,0
1002375,1,1,0,0,0,0,1,0,0,0,0
1002376,0,0,1,0,0,1,0,1,0,0,0
1002377,0,0,0,0,0,0,0,0,2,0,0
1002380,0,0,0,0,0,0,0,0,1,0,0
1002381,0,1,0,0,0,0,1,0,0,0,0
1002382,0,1,0,0,0,0,1,0,0,0,0
1002383,0,2,0,0,0,0,1,1,0,0,0
1002388,0,0,0,1,0,0,1,0,1,0,0
1002389,0,0,0,0,0,0,0,0,1,0,0
1002390,1,1,0,0,0,0,1,0,0,0,0
1002395,0,0,0,0,0,0,1,0,0,1,0
1002399,0,1,0,0,0,0,1,0,0,0,0
1002400,1,2,0,0,0,0,1,0,1,0,0
1002401,1,1,0,0,0,0,1,0,0,1,0
1002402,0,0,0,0,0,0,0,0,1,0,0
1002403,0,0,0,0,1,0,0,0,0,0,0
1002404,0,0,1,0,0,0,0,1,0,0,0
1002408,0,3,0,0,0,0,1,0,0,0,0
1002410,0,0,1,0,0,0,1,1,0,0,0
1002412,0,1,0,0,0,0,1,0,2,0,0
1002413,0,1,0,0,0,0,1,0,1,0,0
1002414,0,0,0,0,1,0,0,0,0,0,0
1002415,0,1,0,0,0,0,1,0,1,1,0
1002416,0,0,1,0,0,0,0,1,1,0,0
1002417,0,1,0,0,0,0,1,0,0,0,0
1002419,0,0,0,0,0,2,0,0,1,0,0
1002424,0,0,0,0,0,0,0,0,2,0,0
1002430,0,0,1,0,0,0,0,1,0,0,0
1002432,0,0,0,0,0,1,1,0,0,0,0
1002447,1,1,0,0,0,0,1,0,0,0,0
1002449,0,0,1,0,0,0,0,1,0,0,0
1002452,0,0,0,0,0,0,0,0,3,0,0
1002460,1,0,0,0,0,0,1,0,1,1,0
1002461,0,2,0,0,0,0,1,0,0,1,0
1002462,0,1,0,0,0,0,1,0,2,0,0
1002463,2,1,0,0,0,0,1,0,0,0,0
1002464,1,0,0,0,0,0,1,1,0,1,0
1002468,0,0,0,0,0,0,0,0,1,0,0
1002469,1,1,0,0,0,0,1,0,0,0,0
1002470,0,0,0,0,0,0,0,0,1,0,0
1002471,0,0,0,0,0,0,0,0,1,0,0
1002472,0,0,0,0,0,0,0,0,1,0,0
1002473,0,1,0,0,0,0,1,1,0,0,0
1002475,0,1,0,0,0,0,1,0,0,1,0
1002476,1,2,0,0,0,0,1,1,0,1,0
1002477,0,0,1,0,0,0,0,1,0,0,0
1002479,1,1,0,0,0,0,1,0,0,0,0
1002482,0,0,0,0,0,0,0,0,3,0,0
1002484,0,0,0,0,0,0,0,0,2,0,1
1002486,0,0,1,0,0,0,0,1,0,0,0
1002489,1,1,0,0,0,0,1,0,1,0,0
1002490,1,0,0,0,0,0,1,0,1,1,0
1002491,2,1,0,0,0,0,1,0,0,0,0
1002495,0,0,0,1,0,0,0,0,0,0,0
1002503,0,0,1,0,0,0,0,1,0,0,0
1002505,0,0,0,0,1,0,0,0,0,0,0
1002506,0,0,0,0,1,0,0,0,0,0,0
1002507,0,0,0,0,1,0,0,0,0,0,0
1002508,0,1,0,0,0,0,1,0,0,1,0
1002509,0,2,0,0,0,0,1,0,0,0,0
1002512,0,0,0,0,1,0,0,0,0,0,0
1002513,0,1,0,0,0,0,1,0,1,0,0
1002514,0,0,0,0,0,1,0,0,1,0,0
1002515,0,0,0,0,0,0,0,0,1,0,0
1002518,0,1,0,0,0,0,1,0,1,0,0
1002519,0,0,0,0,1,0,0,0,0,0,0
1002520,0,1,0,0,0,0,1,0,0,0,0
1002521,0,0,0,0,0,0,0,0,1,0,0
1002523,0,1,0,0,0,0,1,0,2,0,0
1002525,0,0,0,0,0,0,0,0,2,0,0
1002528,0,0,0,0,0,0,0,1,0,0,0
1002529,1,1,0,0,0,0,1,0,0,0,0
1002530,1,1,0,0,0,0,1,0,0,0,0
1002532,1,1,0,0,0,0,1,0,0,0,0
1002533,0,0,0,1,0,0,3,0,2,0,0
1002534,1,1,0,0,0,1,1,0,1,0,0
1002535,0,0,0,0,0,0,0,0,1,0,0
1002536,0,0,0,0,0,0,1,1,0,0,0
1002537,1,1,0,0,0,0,1,0,0,1,0
1002538,0,0,0,0,0,1,0,0,1,0,0
1002545,0,0,0,0,0,0,0,0,1,0,0
1002551,0,3,0,0,0,0,1,0,0,0,0
1002552,0,1,0,0,0,0,1,1,1,0,0
1002554,0,1,1,0,0,0,1,1,0,0,0
1002556,0,0,0,0,0,0,0,0,1,0,0
1002557,0,0,0,0,0,0,1,0,0,0,0
1002558,1,0,0,0,0,0,1,0,0,0,0
1002560,0,0,0,0,1,0,0,0,0,0,0
1002564,0,1,0,0,0,0,1,0,0,0,0
1002565,0,1,0,0,0,0,1,0,0,0,0
1002567,0,0,1,0,0,0,0,1,0,0,0
1002569,1,1,0,1,0,0,1,0,0,0,0
1002570,0,1,0,0,0,0,1,0,0,0,0
1002571,0,1,0,0,0,0,1,0,0,0,0
1002572,0,1,0,0,0,0,1,0,0,0,0
1002573,0,0,0,0,0,0,0,0,1,0,0
1002574,0,0,0,0,0,0,0,0,1,0,0
1002575,1,1,0,0,0,0,1,0,0,1,0
1002579,1,1,0,0,0,0,1,0,0,0,0
1002581,0,1,0,0,0,0,1,0,0,0,0
1002582,0,1,0,0,0,0,1,0,1,1,0
1002583,0,2,0,0,0,0,1,0,1,1,0
1002584,1,1,0,0,0,0,1,0,0,0,0
1002586,0,0,0,0,0,0,1,1,0,0,0
1002590,1,1,0,0,0,0,1,0,0,0,0
1002592,0,0,0,0,0,0,0,0,2,0,0
1002593,1,1,0,0,0,0,1,0,0,1,0
1002594,1,1,0,0,0,0,1,0,0,1,0
1002595,0,0,0,0,1,0,0,0,0,0,0
1002598,0,0,1,0,0,0,0,1,0,0,0
1002599,1,0,1,0,0,0,0,0,1,1,0
1002600,1,1,0,0,0,0,1,0,1,0,0
1002602,0,0,1,0,0,0,1,1,0,0,0
1002603,0,0,0,0,0,0,0,0,1,0,0
1002604,0,0,0,0,1,0,0,0,0,0,0
1002606,0,0,0,0,0,0,1,0,0,0,0
1002608,0,0,0,0,1,0,0,0,0,0,0
1002612,0,0,0,0,1,0,0,0,0,0,0
1002613,1,1,0,0,0,0,1,0,1,0,0
1002614,0,0,0,0,0,1,0,0,2,0,0
1002615,1,2,1,0,0,1,1,0,0,0,0
1002616,0,0,0,0,0,1,0,0,0,0,0
1002617,0,0,0,0,0,0,1,0,0,0,0
1002618,1,1,0,0,0,0,1,0,0,1,0
1002619,0,1,0,0,0,0,1,0,0,1,0
1002620,0,1,0,0,0,0,1,0,0,0,0
1002621,0,2,0,0,0,0,1,0,0,0,0
1002624,0,0,0,0,0,0,1,0,0,0,0
1002626,1,1,0,0,0,0,1,0,0,0,0
1002627,0,1,0,0,0,0,1,0,0,1,0
1002628,0,0,0,0,1,0,0,0,0,0,0
1002629,0,0,0,0,1,0,0,0,0,0,0
1002630,1,1,0,0,0,0,1,0,0,1,0
1002631,0,1,0,0,0,1,1,0,1,0,0
1002633,0,0,0,0,1,0,0,0,0,0,0
1002634,0,0,0,0,0,0,0,0,1,0,0
1002638,1,2,0,0,0,0,1,0,2,0,0
1002639,0,0,0,0,0,0,1,0,0,0,0
1002640,0,2,0,0,0,0,2,0,1,0,0
1002641,0,0,0,0,0,0,0,0,1,0,0
1002645,0,0,0,0,0,0,0,0,2,0,0
1002653,0,0,0,0,1,0,0,0,0,0,0
1002654,0,0,0,0,0,1,0,0,0,0,0
1002655,0,0,0,0,0,0,0,0,3,0,1
1002658,0,0,0,0,0,0,0,0,0,0,1
1002659,0,0,0,0,0,0,0,0,2,0,0
1002661,0,3,0,0,0,0,1,0,1,0,0
1002662,0,0,0,0,1,0,0,0,0,0,0
1002663,1,1,0,0,0,0,1,0,0,0,0
1002664,2,0,0,0,0,0,1,0,0,1,0
1002666,0,0,0,0,0,1,0,0,1,0,0
1002667,0,1,0,0,0,0,1,0,1,2,1
1002674,1,1,0,0,0,0,1,0,0,0,0
1002675,0,0,1,0,0,0,0,1,1,0,0
1002676,0,0,0,0,1,0,0,0,0,0,0
1002677,0,0,0,0,0,6,1,0,0,0,0
1002681,0,0,0,0,0,0,0,0,1,0,0
1002683,0,0,1,0,0,0,0,1,0,0,0
1002684,0,0,0,0,1,0,0,0,0,0,0
1002688,0,0,0,0,0,0,0,0,1,0,0
1002689,0,0,0,0,0,0,0,0,2,0,0
1002690,0,1,0,0,0,0,1,1,0,0,0
1002692,0,0,0,1,0,0,0,0,0,0,0
1002693,0,0,0,0,0,0,0,0,3,0,0
1002694,1,1,0,0,0,0,1,0,0,1,0
1002696,0,0,0,0,1,0,0,0,0,0,0
1002698,0,1,1,0,0,0,1,1,0,0,0
1002699,0,0,0,0,1,0,0,0,0,0,0
1002700,0,0,0,0,1,0,0,0,0,0,0
1002705,0,1,1,0,0,0,1,1,0,0,0
1002706,0,0,0,0,1,0,0,0,0,0,0
1002707,1,0,0,0,0,0,1,0,0,1,0
1002709,0,0,2,0,0,0,0,1,0,0,0
1002710,1,1,0,0,0,0,1,0,0,1,0
1002711,1,1,0,0,0,0,1,0,0,1,0
1002712,0,0,0,0,1,0,0,0,0,0,0
1002715,0,0,0,0,0,0,0,0,1,0,0
1002716,0,0,0,0,0,0,0,0,1,0,0
1002722,0,0,0,0,0,0,0,1,1,0,0
1002723,0,2,0,0,0,0,1,0,0,1,0
1002724,0,0,0,0,1,0,0,0,0,0,0
1002726,0,0,0,0,1,0,0,0,0,0,0
1002727,0,0,0,0,0,1,0,0,0,0,0
1002731,0,1,1,0,0,0,1,1,0,0,0
1002733,0,1,1,0,0,0,1,0,0,0,0
1002734,0,0,0,0,0,1,0,0,0,0,0
1002735,0,1,0,0,0,1,1,0,1,0,0
1002743,1,0,0,0,0,0,1,0,0,0,0
1002744,0,1,0,0,0,0,2,1,0,1,0
1002745,0,1,0,0,0,1,1,0,0,1,0
1002747,0,1,0,0,0,1,1,0,1,1,0
1002749,0,0,0,0,1,0,0,0,0,0,0
1002752,0,0,0,0,1,0,0,0,0,0,0
1002753,0,0,0,0,1,0,0,0,0,0,0
1002755,0,0,0,0,1,0,0,0,0,0,0
1002756,0,0,0,0,0,0,0,0,1,0,0
1002758,0,0,1,0,0,0,0,1,2,0,0
1002759,0,0,0,0,0,0,0,0,1,0,0
1002760,0,0,0,0,0,0,0,0,1,0,0
1002761,0,0,1,1,0,0,0,1,0,0,0
1002764,0,0,0,0,0,0,0,0,2,0,0
1002765,0,0,0,0,1,0,0,0,0,0,0
1002767,0,1,0,0,0,0,1,0,0,0,0
1002768,0,1,0,0,0,0,1,0,1,1,0
1002771,0,1,0,0,0,0,1,0,0,1,0
1002773,0,0,0,0,0,0,0,0,1,0,0
1002774,0,0,0,0,0,0,1,0,0,0,0
